,claim_id,description,post_id,content,keywords_type,class
483,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",35baf860-5fa5-3568-871e-80aa320542b0,Did an Undelivered Speech from JFK State That ‘Our Duty as a Party is Not to Our Party Alone’ But to ‘All of Mankind?’ # wuwei # today # best # newshttps://www.snopes.com/fact-check/kennedy-undelivered-speech/ …,manual,relevant
484,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",69698ead-8b41-32a6-b482-d65734c4d7c5,"# JFK Unspoken From The Day He Died: ""And our duty as a party is not to our party alone, but to the Nation, and, indeed., to all mankind. Our duty is not merely the preservation of political power but the preservation of peace and freedom."" A speech not given, rings true today. https://twitter.com/ABC/status/1065575836391260160 …",manual,relevant
485,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",d61b8e60-c3fc-36ae-8bb3-6ee7e6298109,Did an Undelivered Speech from JFK State That &#8216;Our Duty as a Party is Not to Our Party Alone&#8217; But to &#8216;All of Mankind?&#8217; https://www.snopes.com/fact-check/kennedy-undelivered-speech/ … via @ snopes,manual,relevant
486,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",96b4da4a-e1f1-3c0c-9888-b814e56be274,Did an Undelivered Speech from JFK State That Our Duty as a Party is Not to Our Party Alone But to All of Mankind https://www.snopes.com/fact-check/kennedy-undelivered-speech/ … via @ snopes,manual,relevant
487,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",6a2ea470-ac75-3a81-bb4e-9f1ff8ecd153,FACT CHECK: Did an Undelivered Speech from JFK State That 'Our Duty as a Party is Not to Our Party Alone' But to 'All of Mankind?' https://www.snopes.com/fact-check/kennedy-undelivered-speech/ …,manual,relevant
488,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",b08272ef-9ddb-38f8-a7b9-13ec81271218,Did an Undelivered Speech from JFK State That &#8216;Our Duty as a Party is Not to Our Party Alone&#8217; But to &#8216;All of Mankind?&#8217; https://www.snopes.com/fact-check/kennedy-undelivered-speech/ … via @ snopes,manual,relevant
489,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",bcb19e05-8662-3b78-9138-1ae9f1331d42,Did an Undelivered Speech from JFK State That &#8216;Our Duty as a Party is Not to Our Party Alone&#8217; But to &#8216;All of Mankind?&#8217; https://www.snopes.com/fact-check/kennedy-undelivered-speech/ … via @ snopes,manual,relevant
490,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",3c272789-6308-33b2-a4b1-0fcd2b24c412,Did an Undelivered Speech from JFK State That &#8216;Our Duty as a Party is Not to Our Party Alone&#8217; But to &#8216;All of Mankind?&#8217; https://www.snopes.com/fact-check/kennedy-undelivered-speech/ … via @ snopes,manual,relevant
491,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",f5e7d7ca-ee30-3767-be39-25621e8bf648,"“Neither the fanatics nor the faint-hearted are needed. And our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.” From the speech never delivered by JFK because he was assassinated. An ideal urgently needed now.",manual,relevant
492,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",9a80f7a8-5553-3e84-999a-019651939f80,Did an Undelivered Speech from JFK State That &#8216;Our Duty as a Party is Not to Our Party Alone&#8217; But to &#8216;All of Mankind?&#8217; https://www.snopes.com/fact-check/kennedy-undelivered-speech/ … via @ snopes,manual,relevant
493,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",03d7d8af-69fa-329d-b227-53f7f14f75a6,Did an Undelivered Speech from JFK State That Our Duty as a Party is Not to Our Party Alone; But to All of Mankind https://www.snopes.com/fact-check/kennedy-undelivered-speech/ … via @ snopes,manual,relevant
494,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",5faa8bab-95f3-38be-b573-5d0c602717d7,Did an Undelivered Speech from JFK State That “Our Duty as a Party is Not to Our Party Alone” But to “All of Mankind”? https://www.snopes.com/fact-check/kennedy-undelivered-speech/ … #via @ snopes,manual,relevant
495,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",db5c3ef9-bdf0-31c8-b5ab-29a4ec4263dd,FACT CHECK: Did an Undelivered Speech from JFK State That 'Our Duty as a Party is Not to Our Party Alone' But to 'All of Mankind?' https://www.snopes.com/fact-check/kennedy-undelivered-speech/ …,manual,relevant
496,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",407d901f-c400-35c5-bcc4-d0efa7119c05,Did an Undelivered Speech from JFK State That &#8216;Our Duty as a Party is Not to Our Party Alone&#8217; But to &#8216;All of Mankind?&#8217; https://www.snopes.com/fact-check/kennedy-undelivered-speech/ … via @ snopes,manual,relevant
497,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",92bf8b50-37be-39e1-9fcd-0ac36e4dc868,Did an Undelivered Speech from JFK State That &#8216;Our Duty as a Party is Not to Our Party Alone&#8217; But to &#8216;All of Mankind?&#8217; https://www.snopes.com/fact-check/kennedy-undelivered-speech/ … via @ snopes,manual,relevant
498,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",281ff71e-4a3c-3439-b2ac-29dc3a8e41ce,Did an Undelivered Speech from JFK State That &#8216;Our Duty as a Party is Not to Our Party Alone&#8217; But to &#8216;All of Mankind?&#8217; https://www.snopes.com/fact-check/kennedy-undelivered-speech/ … #via @ snopes,manual,relevant
499,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",5e01bfd2-8648-3f54-a91a-5feb00e6d089,Did an Undelivered Speech from JFK State That &#8216;Our Duty as a Party is Not to Our Party Alone&#8217; But to &#8216;All of Mankind?&#8217; https://www.snopes.com/fact-check/kennedy-undelivered-speech/ … via @ snopes,manual,relevant
500,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",342a7e42-8b57-388b-8bb4-0424fa05291f,Did an Undelivered Speech from JFK State That &#8216;Our Duty as a Party is Not to Our Party Alone&#8217; But to &#8216;All of Mankind?&#8217; https://www.snopes.com/fact-check/kennedy-undelivered-speech/ … via @ snopes,manual,relevant
501,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",0de06dbd-9ab5-3fcd-a57b-60a017d342d1,FACT CHECK: Did an Undelivered Speech from JFK State That 'Our Duty as a Party is Not to Our Party Alone' But to 'All of Mankind?' https://www.snopes.com/fact-check/kennedy-undelivered-speech/?utm_medium=twitter&utm_source=socialflow … # MSNBC Joe_NBC morningmika,manual,relevant
502,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",212f3446-355d-3f6f-af80-77e8b63d2f89,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind."" https://www.snopes.com/fact-check/kennedy-undelivered-speech/ … via @ snopes",manual,relevant
503,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",195d2ccd-5250-32ab-966b-b9d054702941,"An Undelivered Speech from JFK State That ""Our Duty as a Party is Not to Our Party Alone; But to All of Mankind. https://www.snopes.com/fact-check/kennedy-undelivered-speech/ … via @ snopes",manual,relevant
504,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",b3855ec4-7e19-39e2-a110-4e30d5216600,FACT CHECK: Did an Undelivered Speech from JFK State That 'Our Duty as a Party is Not to Our Party Alone' But to 'All of Mankind?' http://bit.ly/2RQ1RGT,manual,relevant
505,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",cab7548b-b2aa-3b7c-b7d7-cdd6e60ec74a,Did an Undelivered Speech from JFK State That Our Duty as a Party is Not to Our Party Alone; But to All of Mankind? https://www.snopes.com/fact-check/kennedy-undelivered-speech/ … via @ snopes,manual,relevant
506,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",373c8dd7-b823-35d5-aafa-6d4e56ee4105,Did an Undelivered Speech from JFK State That &#8216;Our Duty as a Party is Not to Our Party Alone&#8217; But to &#8216;All of Mankind?&#8217; https://www.snopes.com/fact-check/kennedy-undelivered-speech/ … via @ snopes,manual,relevant
507,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",90ba7138-89ad-3c90-a4af-92ad1de56150,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",manual,relevant
508,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",195f16e1-a0aa-3971-b072-cd0a09efb9a1,Did an Undelivered Speech from JFK State That &#8216;Our Duty as a Party is Not to Our Party Alone&#8217; But to &#8216;All of Mankind?&#8217; https://www.snopes.com/fact-check/kennedy-undelivered-speech/ … #via @ snopes,manual,relevant
509,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",1fbac306-bc56-393f-8d63-e61a84a8c385,Did an Undelivered Speech from JFK State That ‘Our Duty as a Party is Not to Our Party Alone’ But to ‘All of Mankind?’ https://buff.ly/2zQ4G3m # wuwei # today # best # news # followme # follow # life # feed,manual,relevant
510,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",d1c3bba1-7785-3e22-b2ef-d9c4289d65ba,Did an Undelivered Speech from JFK State That ‘Our Duty as a Party is Not to Our Party Alone’ But to ‘All of Mankind?’ https://ift.tt/2PWpq3w,manual,relevant
511,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",b04e2d81-6599-3d7e-a724-65818166d619,". @ SenMcCaffrey closes with quote from the speech JFK wasn't able to deliver on 11/22/1963, including: ""Neither the fanatics nor the fainthearted are needed. .. And our duty as a party is not to our party alone, but to the nation, and, indeed, to all mankind."" Gets a standing O",manual,relevant
512,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",a68db7f4-b3d1-3797-b1c5-a13265d174e1,"Did You Know? President Hayes’ most notable quotation: “He serves his party best who serves his country best.” Inaugural Address, 1877 “Our duty as a Party is not to the Party alone, but to the nation, and indeed, to all mankind.” - JFK’s never-delivered Austin speech pic.twitter.com/Hu5FBNZQdS",manual,relevant
513,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",78ee34a3-582c-3775-92da-4fb3cb390b3f,"JFK part of a speech not delivered due to his assassination. "" .. And our duty as a party is not to our party alone, but to the Nation, and, indeed., to all mankind. Our duty is not merely the preservation of... https://www.facebook.com/conrad.king/posts/10218053863597815 …",manual,relevant
514,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",b224acc6-b82c-3122-aa4e-260522d1ab71,"Stillover Sat # TreeOfLifeSynagogue wonderful Jewish individuals lives taken away..but # read if you haven’t JFK speech he never spoke bfore his death in Dallas..”..our duty as a Party is not to our Party alone, but to the nation, and indeed to all mankind” WOW # Read 4 https://twitter.com/BeschlossDC/status/1056562126683287552 …",manual,relevant
515,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",034de203-8420-3713-8a5c-692e0c2f917c,"From JFK Dallas Speech “Neither the fanatics nor the faint-hearted are needed. And our duty as a Party is not to our Party alone, but to the nation, and, indeed, to all mankind. Our duty is not merely the preservation of political power but the preservation of peace and freedom.”",manual,relevant
516,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",96380d2a-378b-33d9-95ad-d383d1816e50,"From the speech # JFK was to give the night he was killed: 18 hrs · ""“Neither the fanatics nor the faint-hearted are needed. And our duty as a Party is not to Party alone, but to the nation, and indeed, to all mankind. (1)",manual,relevant
517,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",40cf7149-8d89-3712-8838-52c7bfb3b962,"“Our duty as a Party is not to the Party alone, but to the nation, and indeed, to all mankind” - JFK’s never-delivered Austin speech pic.twitter.com/7UtfyrWffA",manual,relevant
518,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",2c5584a1-2472-3b2e-9f8b-cd15f1345d1f,"JFK's Unspoken Austin Speech 11/22/63 ...Our duty as a Party is not to our Party alone, but to the Nation, and indeed to all mankind. Our duty is not merely the preservation of political power, but the preservation of peace and freedom.",manual,relevant
519,5731fe89-80f2-3926-95b8-229ece6e5583,"A passage from a speech JFK was supposed to deliver on the day he was assassinated stated that ""our duty as a party is not to our party alone, but to the Nation, and, indeed, to all mankind.""",23fbc22b-f795-3553-bd10-83705dd3b08b,"From the speech JFK planned to give the night he died. ""Our duty as a Party is not to our Party alone, but to the nation & to all mankind."" pic.twitter.com/gSgQFMc8iX",manual,relevant
520,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,8782cc50-980b-38ef-9ff8-bc96c6d1615f,FACT CHECK: Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? https://www.snopes.com/fact-check/pedophiles-music-industry/ …,manual,relevant
521,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,b8e794a4-28ed-30ce-abc2-c848b2580ba4,Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? http://crwd.fr/2wtez4F pic.twitter.com/HTVuRACsrF,manual,relevant
522,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,5bb2e5a7-c80e-3bfd-bae2-956f8ff31cf5,Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? http://crwd.fr/2vigACk pic.twitter.com/Ea3I8ooPcQ,manual,relevant
523,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,68bae702-bb7f-3f9a-b154-4783485e989a,New Katy News: Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? - http://snopes.com  http://ift.tt/2y1NREG,manual,relevant
524,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,7ab2e6ac-403b-38ff-bedc-5949e46d18c7,New Katy News: Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? - http://snopes.com  http://ift.tt/2gwhAKC,manual,relevant
525,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,841dcf0e-98bd-39b7-bda9-a2c4718fcb62,Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? - http://snopes.com  http://dlvr.it/PwQjn9,manual,relevant
526,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,a1628a59-defa-3221-957c-88dab634e021,Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? - http://snopes.com  http://dlvr.it/PwQjmV,manual,relevant
527,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,3edbb080-12af-36d3-be06-4ff5bf251eaa,Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? - http://snopes.com  http://dlvr.it/PwQL54,manual,relevant
528,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,6619b13c-d2ac-3edc-9ebc-207da1d9b7a7,Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? - http://snopes.com  http://dlvr.it/PwQJgy,manual,relevant
529,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,12288cdd-6d92-347d-9aff-fc388b0ad716,Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? - http://snopes.com  http://dlvr.it/PwQ9KP,manual,relevant
530,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,502de8b7-dd2e-3d6e-9bbb-b44edd87741a,# OpenFollow Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? -… http://dlvr.it/PwQ9KD # beibers,manual,relevant
531,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,3886b36b-e8d7-350a-b623-e7ab3c47e94f,Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? - http://snopes.com  http://corneey.com/wqelED @ katyperry,manual,relevant
532,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,dee56d11-a50d-39db-8ce5-97a3b954e083,Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? - http://snopes.com  http://dlvr.it/PwQ8FQ,manual,relevant
533,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,723013f8-6ddb-3dc7-9ded-4bfe72618fe4,Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? - http://snopes.com  http://dlvr.it/PwQ6p6,manual,relevant
534,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,438ad921-6465-3862-baba-f95c55cb783e,Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? - http://snopes.com  http://dlvr.it/PwQ5z7,manual,relevant
535,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,153bab9d-f31e-3002-afb0-eee3b8dc8526,Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? - http://snopes.com  http://dlvr.it/PwQ5y8,manual,relevant
536,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,69bebd03-2a5a-37e3-aa38-1bb737b75fa1,Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? - http://snopes.com  http://dlvr.it/PwQ2vP,manual,relevant
537,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,3f059ead-1090-34b4-ac96-1e078dcd096d,New Katy News: Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? - http://snopes.com  http://ift.tt/2x6ndG5,manual,relevant
538,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,c2692d4b-fd63-352c-b02d-223361c2084b,Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? - http://snopes.com  http://dlvr.it/PwQ1yX,manual,relevant
539,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,16f79e2f-ca18-3bda-a51d-fb6730be0f4c,Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? - http://snopes.com  http://ift.tt/2ileY6E,manual,relevant
540,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,18a0c5d5-0e8f-307c-8e05-ce0cc946f322,FACT CHECK: Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? @ StevePieczenik @ RealJamesWoodshttp://www.snopes.com/pedophiles-music-industry/ …,manual,relevant
541,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,c15843bf-720b-31b5-92f7-1d234e7676b9,FACT CHECK: Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? @ CraigRSawyer @ T_S_P_O_O_K_Y http://www.snopes.com/pedophiles-music-industry/ …,manual,relevant
542,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,64837835-bdc9-36f7-abff-b3868b737ab1,FACT CHECK: Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? @ libertytarian @ HouseCracka http://www.snopes.com/pedophiles-music-industry/ …,manual,relevant
543,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,93139980-1d09-34df-abc7-2c588df2d89d,FACT CHECK: Did Justin Bieber and Katy Perry Say Pedophiles Run Music Industry? @ PrisonPlanet @ MarkDice @ Cernovich http://www.snopes.com/pedophiles-music-industry/ …,manual,relevant
544,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,2a961ba3-5274-3998-9511-11957995222d,FACT CHECK: Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? @ DewsNewz @ KitDaniels1776 http://www.snopes.com/pedophiles-music-industry/ …,manual,relevant
545,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,edd9e598-e164-36c8-84e1-453b8a875e6c,FACT CHECK: Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? http://crwd.fr/2hFPMqG pic.twitter.com/j5Wa8kgepl,manual,relevant
546,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,0348bf99-77a6-33f5-8ba6-391153360805,Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? http://crwd.fr/2uFN31O pic.twitter.com/hteKszQjrA,manual,relevant
547,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,6ebff448-279a-3f15-be89-7c689d7001ca,Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? http://crwd.fr/2froFz3 pic.twitter.com/2SUHerTqQI,manual,relevant
548,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,8f50e5d7-309b-3f11-892e-03f33e9d3e4f,Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? http://crwd.fr/2vCN5vH pic.twitter.com/BEd0QE1YOd,manual,relevant
549,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,4b0261d5-959d-3551-b313-ac2ed9919d49,FACT CHECK: Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? http://crwd.fr/2hLp1kI pic.twitter.com/63VhfqQuS6,manual,relevant
550,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,4f5076c1-a14b-37dc-9d7d-220da3db6a91,Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? - http://snopes.com  http://ift.tt/2wGhlDP,manual,relevant
551,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,510cb5c5-3baf-3bf1-af8b-60f586b8e028,Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? - http://snopes.com  http://ift.tt/2wFSgsJ,manual,relevant
552,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,283ca8eb-f5f7-3307-8d2a-0ac36c9dbbb1,Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? - http://snopes.com  http://ift.tt/2fBHaAB,manual,relevant
553,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,1a2d4eeb-6ced-3d68-852f-7749594553eb,Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? - http://snopes.com  http://ift.tt/2vQ129H,manual,relevant
554,136f516f-cd0a-3404-9322-157939cb7331,Justin Bieber and Katy Perry made public statements warning that the music industry is run by pedophiles.,c6c97c07-3ada-3687-bf3c-265335cfc2ee,New Katy News: Did Justin Bieber and Katy Perry Say Pedophiles Run the Music Industry? - http://snopes.com  http://ift.tt/2uyQLuG,manual,relevant
